LoyaltyID,Customer ID,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Total Revenue,Satisfaction Score,Customer Status,Churn Value,Churn Score,Churn Category,Churn Reason
722368,8207-VVMYB,No,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26,2006.95,Female,44,No,No,Yes,No,0,Clayton,94517,37.881842,-121.848111,14239,2997.45,4,Stayed,0,76,0,0
305400,9732-EQMWY,No,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.4,5025,Female,20,Yes,No,Yes,No,0,Concord,94518,37.950248,-122.022455,27394,5642.11,4,Stayed,0,59,0,0
282817,9360-AHGNL,Yes,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,109.55,4830.25,Female,74,No,Yes,Yes,No,0,Concord,94519,37.990118,-122.012188,18650,5206.5,2,Churned,1,69,Dissatisfaction,Limited range of services
984111,1087-UDSIH,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,59.75,Female,38,No,No,No,No,0,Concord,94520,38.013825,-122.039144,36186,99.59,3,Churned,1,81,Attitude,Attitude of support person
705616,5269-NRGDP,No,Yes,Yes,42,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,73.15,3088.25,Male,54,No,No,Yes,Yes,2,Concord,94521,37.971421,-121.971504,39888,3709.85,3,Stayed,0,58,0,0
233728,6195-MELTI,No,No,No,57,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,54.65,3134.7,Male,57,No,No,No,No,0,Pleasant Hill,94523,37.95338,-122.076886,32685,3665.94,5,Stayed,0,58,0,0
281263,5485-WUYWF,Yes,No,No,2,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,94.55,Male,73,No,Yes,No,No,0,Crockett,94525,38.049292,-122.228415,3193,105.69,1,Churned,1,87,Price,Long distance charges
431926,2121-JAFOM,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.55,8312.4,Female,23,Yes,No,Yes,No,0,Danville,94526,37.815459,-121.977203,32873,8432.64,3,Stayed,0,38,0,0
833331,8818-DOPVL,Yes,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,4863.85,Female,65,No,Yes,No,No,0,El Cerrito,94530,37.924838,-122.289145,23141,6720.89,3,Stayed,0,76,0,0
523037,2632-UCGVD,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,6871.9,Male,71,No,Yes,Yes,No,0,Fairfield,94533,38.287136,-122.02711,77683,10162,2,Churned,1,72,Price,Extra data charges
753987,5445-PZWGX,No,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,102,6529.25,Male,63,No,No,No,No,0,Travis Afb,94535,38.265899,-121.939461,9978,7140.21,1,Churned,1,87,Price,Price too high
154235,1227-UDMZR,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.15,6637.9,Female,53,No,No,Yes,No,0,Fremont,94536,37.572273,-121.964583,66543,6850.3,4,Stayed,0,33,0,0
663877,5198-HQAEN,No,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.7,3165.6,Male,50,No,No,Yes,Yes,3,Fremont,94538,37.505768,-121.962472,56126,3219.15,4,Stayed,0,44,0,0
805238,9170-CCKOU,No,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),90.2,1454.15,Male,62,No,No,Yes,No,0,Fremont,94539,37.516791,-121.899117,46917,1659.17,1,Churned,1,91,Dissatisfaction,Product dissatisfaction
923300,2167-FQSTQ,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,92.4,6786.1,Female,20,Yes,No,Yes,No,0,Hayward,94541,37.674002,-122.076796,60274,9632.5,3,Stayed,0,59,0,0
625434,2819-GWENI,No,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,543,Female,64,No,No,Yes,Yes,1,Hayward,94542,37.656695,-122.048361,11147,1156.48,4,Stayed,0,41,0,0
852178,1043-YCUTE,No,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1327.15,Male,19,Yes,No,Yes,No,0,Hayward,94544,37.639215,-122.037554,72993,2066.35,3,Churned,1,79,Dissatisfaction,Service dissatisfaction
596583,3814-MLAXC,No,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.85,2404.15,Female,58,No,No,No,No,0,Hayward,94545,37.62984,-122.120843,27311,2919.68,1,Churned,1,67,Dissatisfaction,Lack of self-service on Website
778846,3572-UUHRS,No,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.85,867.3,Male,47,No,No,No,No,0,Castro Valley,94546,37.708327,-122.083473,41698,2693.85,4,Stayed,0,78,0,0
511144,2692-PFYTJ,No,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.75,25.75,Female,23,Yes,No,No,No,0,Hercules,94547,37.991259,-122.214945,22479,40.97,4,Joined,0,67,0,0
968985,1226-UDFZR,No,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.6,114.7,Female,26,Yes,No,No,No,0,Lafayette,94549,37.907777,-122.127161,23996,157.26,1,Churned,1,78,Dissatisfaction,Network reliability
397432,5955-EPOAZ,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.95,109.5,Female,40,No,No,No,No,0,Livermore,94550,37.571748,-121.659562,75929,368.64,3,Stayed,0,77,0,0
366581,6821-JPCDC,No,Yes,No,48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.05,4692.95,Female,29,Yes,No,Yes,No,0,Castro Valley,94552,37.722727,-122.02157,13212,6979.67,5,Stayed,0,66,0,0
656523,8815-LMFLX,No,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.4,546.85,Male,61,No,No,Yes,Yes,4,Martinez,94553,38.014457,-122.115432,46677,1035.85,3,Stayed,0,26,0,0
223228,9135-HSWOC,No,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.7,1274.05,Male,28,Yes,No,Yes,Yes,1,Fremont,94555,37.555473,-122.080312,33883,2229.57,5,Stayed,0,79,0,0
758551,8582-KRHPJ,No,No,No,50,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,35,1782.4,Male,51,No,No,No,No,0,Moraga,94556,37.827946,-122.107185,16510,1782.4,3,Stayed,0,45,0,0
798672,5811-IWXYM,No,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),101.25,5301.1,Female,20,Yes,No,Yes,Yes,1,Napa,94558,38.489789,-122.27011,63947,7630.18,5,Stayed,0,25,0,0
558541,7044-YAACC,Yes,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,280.35,Male,70,No,Yes,Yes,No,0,Napa,94559,38.232389,-122.324944,26894,273.72,5,Stayed,0,53,0,0
353087,8189-XRIKE,Yes,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.95,2897.95,Female,80,No,Yes,No,No,0,Newark,94560,37.504133,-122.032347,42491,3882.64,4,Stayed,0,52,0,0
842765,1506-YJTYT,No,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.85,3371,Male,21,Yes,No,Yes,Yes,1,Oakley,94561,37.999406,-121.686241,27607,4527.05,3,Stayed,0,76,0,0
948903,4123-DVHPH,No,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.05,801.3,Male,49,No,No,Yes,No,0,Orinda,94563,37.873916,-122.20522,17964,1002.99,3,Stayed,0,30,0,0
915589,6425-YQLLO,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,6975.25,Female,68,No,Yes,Yes,No,0,Pinole,94564,37.996462,-122.293716,16717,8806.75,2,Churned,1,86,Other,Don't know
673422,5442-UTCVD,No,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,91.85,257.05,Male,53,No,No,No,No,0,Pittsburg,94565,38.006047,-121.916834,78816,388.21,1,Churned,1,91,Attitude,Attitude of service provider
464631,2228-BZDEE,No,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,1079.45,Female,45,No,No,No,No,0,Pleasanton,94566,37.633361,-121.862395,36669,2496.95,5,Stayed,0,57,0,0
951363,7734-DBOAI,No,Yes,Yes,1,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,40.1,40.1,Female,42,No,No,Yes,Yes,2,Pope Valley,94567,38.672708,-122.403219,494,50.1,1,Churned,1,93,Attitude,Attitude of support person
731286,2789-CZANW,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),110.3,6997.3,Female,49,No,No,Yes,Yes,1,Dublin,94568,37.713926,-121.928425,29636,8351.54,3,Stayed,0,45,0,0
962535,2091-RFFBA,Yes,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.9,2217.15,Female,70,No,Yes,No,No,0,Port Costa,94569,38.035707,-122.196821,173,2695.48,1,Churned,1,75,Attitude,Attitude of support person
487464,2114-MGINA,No,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.8,1129.1,Female,57,No,No,No,No,0,Rio Vista,94571,38.148862,-121.737696,5246,1273.3,1,Churned,1,81,Attitude,Attitude of support person
582667,7596-LDUXP,No,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),85.15,979.05,Female,61,No,No,No,No,0,Rodeo,94572,38.027218,-122.23463,8506,1170.69,4,Stayed,0,52,0,0
197939,3740-RLMVT,Yes,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.95,4119.4,Male,79,No,Yes,Yes,No,0,Saint Helena,94574,38.581354,-122.296283,9423,6920.9,3,Stayed,0,41,0,0
973651,4489-SNOJF,No,Yes,Yes,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,72.25,2568.55,Female,28,Yes,No,Yes,Yes,2,Deer Park,94576,38.554383,-122.474773,223,3453,1,Churned,1,83,Other,Don't know
734045,2192-OZITF,No,No,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,73.55,3349.1,Female,60,No,No,No,No,0,San Leandro,94577,37.717196,-122.159338,41871,5342.15,3,Stayed,0,56,0,0
344749,5651-CPDND,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46,492.1,Male,45,No,No,No,No,0,San Leandro,94578,37.704384,-122.126703,36568,627.2,4,Stayed,0,38,0,0
808399,2186-QZEYA,Yes,No,No,29,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,Female,68,No,Yes,No,No,0,San Leandro,94579,37.687264,-122.15728,19815,1943.37,3,Stayed,0,30,0,0
625587,1131-ALZWV,No,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.6,605.25,Female,58,No,No,No,No,0,San Lorenzo,94580,37.676249,-122.132415,26240,1629.09,5,Stayed,0,62,0,0
708545,7729-XBTWX,No,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,1344.5,Male,62,No,No,Yes,Yes,2,San Ramon,94583,37.766556,-121.976784,44078,3425.48,4,Stayed,0,58,0,0
398003,9134-WYRVP,No,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,86.35,4267.15,Male,51,No,No,No,No,0,Suisun City,94585,38.197907,-122.017258,39279,5659.45,3,Stayed,0,74,0,0
888297,3284-SVCRO,No,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1121.05,Female,35,No,No,Yes,No,0,Sunol,94586,37.587494,-121.862856,790,3025.45,3,Stayed,0,47,0,0
507407,9732-OUYRN,No,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19,918.7,Female,54,No,No,Yes,No,0,Union City,94587,37.59485,-122.051521,66472,1562.07,3,Stayed,0,39,0,0
141542,0559-CKHUS,No,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.55,521.8,Female,44,No,No,Yes,No,0,Pleasanton,94588,37.685052,-121.912061,28568,1970.64,3,Stayed,0,77,0,0
277171,2931-SVLTV,No,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.1,4469.1,Male,59,No,No,Yes,Yes,3,Vallejo,94589,38.161321,-122.271588,42209,4929.1,3,Stayed,0,39,0,0
130333,6899-PPEEA,Yes,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.55,3580.3,Female,66,No,Yes,No,No,0,Vallejo,94590,38.104705,-122.247387,37218,3702.4,2,Churned,1,81,Attitude,Attitude of service provider
159680,7504-UWHNB,No,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.75,1729.35,Male,42,No,No,No,No,0,Vallejo,94591,38.105733,-122.186338,51665,2832.1,4,Stayed,0,26,0,0
643016,2582-FFFZR,No,No,No,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6,1073.3,Female,34,No,No,No,No,0,Vallejo,94592,38.093701,-122.276589,159,1073.3,4,Stayed,0,62,0,0
888499,8908-NMQTX,No,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.6,4566.5,Male,36,No,No,No,No,0,Walnut Creek,94595,37.862128,-122.075197,18024,4566.5,3,Stayed,0,75,0,0
784738,2187-LZGPL,No,No,No,7,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.1,293.3,Female,36,No,No,No,No,0,Walnut Creek,94596,37.900662,-122.052782,40917,293.3,2,Churned,1,68,Attitude,Attitude of service provider
784570,1431-AIDJQ,No,Yes,Yes,33,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),82.1,2603.1,Male,44,No,No,Yes,Yes,1,Walnut Creek,94598,37.916648,-122.008483,26022,2656.56,4,Stayed,0,32,0,0
145513,6288-LBEAR,No,No,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,79.1,1783.75,Female,22,Yes,No,No,No,0,Yountville,94599,38.421458,-122.365048,2873,2132.89,5,Stayed,0,75,0,0
662164,4597-NUCQV,Yes,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,2440.15,Male,65,No,Yes,No,No,0,Oakland,94601,37.776523,-122.219268,54876,3135.67,3,Churned,1,87,Attitude,Attitude of support person
743753,9019-QVLZD,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.55,79.55,Female,58,No,No,No,No,0,Oakland,94602,37.803883,-122.208417,28900,121.68,2,Churned,1,81,Competitor,Competitor made better offer
571885,8413-YNHNV,No,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,90.65,6322.1,Male,42,No,No,No,No,0,Oakland,94603,37.739113,-122.175602,31392,9594.77,3,Stayed,0,55,0,0
923082,5808-TOTXO,No,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,57.4,Female,37,No,No,No,Yes,2,Oakland,94605,37.758019,-122.138678,42854,91.21,3,Joined,0,69,0,0
662625,4369-NYSCF,No,No,No,56,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.75,4284.65,Male,61,No,No,No,No,0,Oakland,94606,37.792489,-122.244314,41876,5406.17,3,Stayed,0,56,0,0
122248,6333-YDVLT,No,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110,7138.65,Male,61,No,No,No,No,0,Oakland,94607,37.80707,-122.297401,21054,9290.8,4,Stayed,0,78,0,0
104276,5324-KTGCG,No,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.85,1539.75,Male,55,No,No,Yes,No,0,Emeryville,94608,37.83726,-122.287648,24589,4721.97,4,Stayed,0,67,0,0
109531,5599-HVLTW,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,1058.1,Female,73,No,Yes,No,No,0,Oakland,94609,37.834341,-122.26437,21097,1128.15,4,Stayed,0,39,0,0
159188,7394-LWLYN,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,123.8,Female,57,No,No,No,No,0,Oakland,94610,37.808731,-122.238708,29964,191.3,3,Joined,0,75,0,0
730792,3707-LRWZD,No,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.05,2781.85,Female,44,No,No,No,No,0,Oakland,94611,37.828416,-122.216005,36517,4070.17,2,Churned,1,68,Other,Moved
514797,6873-UDNLD,No,No,No,40,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,67.45,2731,Male,28,Yes,No,No,No,0,Oakland,94612,37.809014,-122.269739,11702,4293,3,Stayed,0,55,0,0
637911,2700-LUEVA,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.75,20.75,Male,49,No,No,No,No,0,Oakland,94618,37.84551,-122.235181,15438,57.03,3,Joined,0,76,0,0
512872,1455-ESIQH,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.1,89.1,Male,44,No,No,No,No,0,Oakland,94619,37.787186,-122.14633,24518,105.16,2,Churned,1,79,Other,Moved
437719,0958-YHXGP,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,497.3,Female,25,Yes,No,No,No,0,Oakland,94621,37.750553,-122.197175,30751,714.23,4,Stayed,0,80,0,0
678454,1101-SSWAG,No,Yes,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.1,711.15,Female,60,No,No,Yes,No,0,Berkeley,94702,37.866009,-122.286228,15638,1178.1,5,Stayed,0,33,0,0
393418,2979-SXESE,No,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.4,1607.2,Female,57,No,No,Yes,No,0,Berkeley,94703,37.863843,-122.275684,19763,2045.63,1,Churned,1,66,Other,Moved
513981,4013-TLDHQ,No,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.25,1490.95,Male,59,No,No,No,No,0,Berkeley,94704,37.871416,-122.246597,21205,1875.89,1,Churned,1,72,Competitor,Competitor had better devices
325560,5743-KHMNA,No,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.55,1898.1,Male,43,No,No,No,No,0,Berkeley,94705,37.858898,-122.240512,12448,4672.78,5,Stayed,0,27,0,0
712641,4194-FJARJ,No,Yes,Yes,54,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),60,3273.95,Female,22,Yes,No,Yes,Yes,3,Albany,94706,37.890274,-122.295192,15882,3734.57,3,Stayed,0,52,0,0
826113,5325-UWTWJ,No,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.55,2929.75,Male,47,No,No,Yes,No,0,Berkeley,94707,37.897753,-122.279391,11889,3624.77,4,Stayed,0,48,0,0
617087,3969-GYXEL,No,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,76.4,838.7,Female,46,No,No,No,No,0,Berkeley,94708,37.897743,-122.263124,10737,1240.42,4,Stayed,0,41,0,0
129548,9208-OLGAQ,Yes,No,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,84.95,1443.65,Female,70,No,Yes,No,No,0,Berkeley,94709,37.878554,-122.26609,10147,1971.49,4,Stayed,0,74,0,0
883919,3244-CQPHU,Yes,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.1,7746.7,Female,77,No,Yes,No,No,0,Berkeley,94710,37.872902,-122.303708,8157,8718.53,4,Stayed,0,57,0,0
176359,2674-MLXMN,Yes,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.65,6951.15,Female,73,No,Yes,No,No,0,Richmond,94801,37.945288,-122.383941,28450,9387.38,4,Stayed,0,77,0,0
792418,9708-HPXWZ,Yes,No,No,5,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.4,214.75,Male,74,No,Yes,No,No,0,El Sobrante,94803,37.963995,-122.288296,25399,214.75,5,Stayed,0,68,0,0
580334,6992-TKNYO,No,Yes,No,38,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),69,2669.45,Male,34,No,No,Yes,No,0,Richmond,94804,37.921034,-122.341798,39089,3889.63,4,Stayed,0,23,0,0
305426,4468-YDOVK,No,No,Yes,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.65,235.2,Male,57,No,No,No,Yes,2,Richmond,94805,37.941456,-122.320968,13984,302.9,5,Stayed,0,68,0,0
291353,3754-DXMRT,Yes,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.15,92.65,Male,78,No,Yes,No,No,0,San Pablo,94806,37.980269,-122.342635,55720,179.97,2,Churned,1,86,Attitude,Attitude of support person
197241,5792-JALQC,Yes,No,No,52,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),59.85,3103.25,Female,78,No,Yes,No,No,0,San Rafael,94901,37.972662,-122.491452,40239,4852.09,3,Stayed,0,71,0,0
652687,7130-VTEWQ,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.75,606.25,Female,74,No,Yes,No,No,0,San Rafael,94903,38.018065,-122.546024,28403,716.65,3,Churned,1,92,Competitor,Competitor offered more data
159856,2200-DSAAL,No,No,No,68,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,80.65,5330.2,Female,52,No,No,No,No,0,Greenbrae,94904,37.946617,-122.563571,12010,6800.6,3,Stayed,0,70,0,0
794620,4302-ZYFEL,No,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1403.1,Male,23,Yes,No,Yes,Yes,2,Belvedere Tiburon,94920,37.885629,-122.46858,13065,3227.46,4,Stayed,0,32,0,0
